Frame Number,time_relative,protocols,enb_ue_s1ap_id,cellidentity,mme_ue_s1ap_id,teid,IMSI
253,70.570857000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|x509sat|x509sat|x509sat|x509sat|x509sat|x509sat|x509sat|x509sat|pkcs-1|x509ce|x509ce|x509ce|x509ce|x509ce|pkix1implicit|x509ce|x509ce|x509ce|tls|x509sat|x509sat|x509sat|x509sat|x509sat|x509sat|x509ce|x509ce|x509ce|x509ce|x509ce|pkix1implicit|x509ce|x509ce|pkix1explicit|tls,1,0x00000101,1,0x00000002,
254,70.570880000,sll|ethertype|ip|data,1,0x00000101,1,,
255,70.570891000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
256,70.570904000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
257,70.650627000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
258,70.650690000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
259,70.650696000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
260,70.650712000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
261,70.650768000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
262,70.650789000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
263,70.670787000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
264,70.670814000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
265,70.750689000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
266,70.750709000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
267,70.750749000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
268,70.750771000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
269,70.866875000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
270,70.866924000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
271,70.870652000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
272,70.870696000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
273,70.941631000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
274,70.941681000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
275,70.941689000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
276,70.941713000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
277,70.948613000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
278,70.948673000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
279,70.990382000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
280,70.990413000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
281,70.997269000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
282,70.997308000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
283,70.998373000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
284,70.998401000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
285,71.021264000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
286,71.021301000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
287,71.021451000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
288,71.021476000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
289,71.055899000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
290,71.055923000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
291,71.055949000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
292,71.055974000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
293,71.057675000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
294,71.057700000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
295,71.069627000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
296,71.069656000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
297,71.073511000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
298,71.073541000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
299,71.073606000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
300,71.073639000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
301,71.073670000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
302,71.073692000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
303,71.081646000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
304,71.081661000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
305,71.081664000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
306,71.081693000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
307,71.081701000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
308,71.081721000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
309,71.081733000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
310,71.081746000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
311,71.110641000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
312,71.110693000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
313,71.110703000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
314,71.110780000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
315,71.130514000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
316,71.130529000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
317,71.130573000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
318,71.130598000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
319,71.170595000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
320,71.170662000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
321,71.180264000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
322,71.180335000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
323,71.185584000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
324,71.185651000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
325,71.187232000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
326,71.187273000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
327,71.191322000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
328,71.191371000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
329,71.195184000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
330,71.195239000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
331,71.199613000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
332,71.199658000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
333,71.202598000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
334,71.202653000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
335,71.206131000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
336,71.206153000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
337,71.206180000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
338,71.206221000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
339,71.206627000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
340,71.206683000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
341,71.207489000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
342,71.207535000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
343,71.207550000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
344,71.207571000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
345,71.209632000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
346,71.209678000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
347,71.290609000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
348,71.290663000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
349,71.296266000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
350,71.296327000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
351,71.300107000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
352,71.300141000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
353,71.307084000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
354,71.307114000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
355,71.312354000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
356,71.312383000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
357,71.315643000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
358,71.315674000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
359,71.317401000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
360,71.317428000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
361,71.323424000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
362,71.323449000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
363,71.325366000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
364,71.325392000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
365,71.327420000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
366,71.327452000,sll|ethertype|ip|data,1,0x00000101,1,,
367,71.327475000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
368,71.327527000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
369,71.327551000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
370,71.327564000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
371,71.327586000,sll|ethertype|ip|data,1,0x00000101,1,,
372,71.327608000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
373,71.327626000,sll|ethertype|ip|data,1,0x00000101,1,,
374,71.327642000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
375,71.327658000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
376,71.342073000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
377,71.342099000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
378,71.342175000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
379,71.342204000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
380,71.342565000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
381,71.342590000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
382,71.348416000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
383,71.348441000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
384,71.348451000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
385,71.348468000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
386,71.348492000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
387,71.348507000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
388,71.390693000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
389,71.390755000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
390,71.403578000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
391,71.403629000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
392,71.403651000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
393,71.403680000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
394,71.408552000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
395,71.408561000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
396,71.408603000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
397,71.408617000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
398,71.408641000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
399,71.408652000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
400,71.430632000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
401,71.430642000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
402,71.430690000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
403,71.430715000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
404,71.450603000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
405,71.450613000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
406,71.450661000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
407,71.450689000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
408,71.500645000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
409,71.500690000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
410,71.520264000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
411,71.520335000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
412,71.524347000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
413,71.524394000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
414,71.528724000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
415,71.528774000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
416,71.539029000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
417,71.539067000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
418,71.566953000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
419,71.566991000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
420,71.581660000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
421,71.581738000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
422,71.585749000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
423,71.585802000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
424,71.588662000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
425,71.588727000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
426,71.589486000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
427,71.589538000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
428,71.610640000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
429,71.610696000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
430,71.640122000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
431,71.640163000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
432,71.649640000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
433,71.649682000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
434,71.650557000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
435,71.650609000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
436,71.671109000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
437,71.671144000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
438,71.673085000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
439,71.673130000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
440,71.673691000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
441,71.673725000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
442,71.695495000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
443,71.695530000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
444,71.699408000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
445,71.699443000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
446,71.701742000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
447,71.701756000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
448,71.701814000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
449,71.701839000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
450,71.750636000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
451,71.750687000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
452,71.752279000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
453,71.752321000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
454,71.752410000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
455,71.752428000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
456,71.752452000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
457,71.752484000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
458,71.753678000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
459,71.753717000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
460,71.826178000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
461,71.826221000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
462,71.836659000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
463,71.836702000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
464,71.848713000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000002,
465,71.848753000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00460003,
466,71.850553000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
467,71.850609000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
468,71.850622000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
469,71.850650000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
470,71.970681000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
471,71.970745000,sll|ethertype|ip|udp|gtp|ip|udp|gquic,1,0x00000101,1,0x00000001,910540000001000
472,72.010586000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
473,72.010648000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
474,72.120335000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
475,72.120396000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
476,72.124213000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
477,72.124264000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
478,72.127694000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
479,72.127745000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
480,72.131337000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
481,72.131374000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
482,72.210588000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
483,72.210649000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
484,72.239994000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
485,72.240039000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
486,72.248607000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
487,72.248660000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
488,72.270673000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
489,72.270744000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
490,72.283520000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
491,72.283564000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
492,72.285506000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
493,72.285547000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
494,72.285990000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
495,72.286024000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
496,72.370671000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
497,72.370742000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
498,72.391341000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
499,72.391384000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
500,72.391703000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000002,
501,72.391759000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
502,72.470677000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
503,72.470687000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
504,72.470740000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
505,72.470779000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
506,72.595716000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
507,72.595756000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
508,72.699599000,sll|ethertype|ip|udp|gtp|ip|tcp|tls,1,0x00000101,1,0x00000001,910540000001000
